,0,1,2,3,4,5
3885,1116.47,1065.61,1068.3,558.59,4,
3886,1116.47,1065.56,1068.24,558.59,4,
3887,1116.56,1065.66,1068.32,558.59,4,
3888,1116.66,1065.69,1068.38,557.42,4,
3889,1116.65,1065.63,1068.37,558.59,4,
3890,1116.53,1065.53,1068.22,556.25,4,
3891,1116.56,1065.52,1068.13,555.47,4,
3892,1116.48,1065.56,1068.27,556.64,4,
3893,1116.59,1065.66,1068.33,554.3,4,
3894,1116.62,1065.73,1068.45,553.52,4,
3895,1116.63,1065.72,1068.46,555.47,4,
3896,1116.63,1065.66,1068.3,554.69,4,
3897,1116.66,1065.57,1068.09,554.3,4,
3898,1116.71,1065.58,1068.1,553.13,4,
3899,1116.56,1065.55,1068.22,552.34,4,
3900,1116.53,1065.63,1068.44,554.3,4,
3901,1116.53,1065.61,1068.44,550.78,4,
3902,1116.57,1065.55,1068.25,552.34,4,
3903,1116.52,1065.41,1067.99,550.78,4,
3904,1116.62,1065.54,1068.13,551.56,4,
3905,1116.56,1065.57,1068.2,550,4,
3906,1116.65,1065.7,1068.35,550.78,4,
3907,1116.81,1065.75,1068.4,551.17,4,
3908,1116.69,1065.7,1068.37,548.44,4,
3909,1116.63,1065.55,1068.21,550.39,4,
3910,1116.53,1065.53,1068.22,546.88,4,
3911,1116.54,1065.53,1068.23,548.05,4,
3912,1116.51,1065.59,1068.23,548.05,4,
3913,1116.69,1065.66,1068.27,548.83,4,
3914,1116.67,1065.59,1068.31,546.48,4,
3915,1116.57,1065.43,1068.18,547.27,4,
3916,1116.61,1065.46,1068.16,545.7,4,
3917,1116.54,1065.51,1068.17,547.27,4,
3918,1116.54,1065.61,1068.33,546.48,4,
3919,1116.67,1065.7,1068.39,545.31,4,
3920,1116.58,1065.76,1068.48,543.75,4,
3921,1116.61,1065.65,1068.19,544.92,4,
3922,1116.66,1065.48,1067.95,542.58,4,
3923,1116.66,1065.52,1068.11,543.36,4,
3924,1116.55,1065.52,1068.2,542.97,4,
3925,1116.56,1065.64,1068.41,543.75,4,
3926,1116.48,1065.62,1068.45,542.19,4,
3927,1116.56,1065.55,1068.37,541.41,4,
3928,1116.48,1065.4,1068.14,543.75,4,
3929,1116.54,1065.38,1068.1,540.63,4,
3930,1116.59,1065.45,1068.07,542.19,4,
3931,1116.66,1065.62,1068.27,539.45,4,
3932,1116.71,1065.71,1068.4,541.41,4,
3933,1116.7,1065.64,1068.31,539.45,4,
3934,1116.59,1065.53,1068.1,539.84,4,
3935,1116.48,1065.45,1068.16,537.5,4,
3936,1116.5,1065.52,1068.19,539.45,4,
3937,1116.54,1065.52,1068.22,538.67,4,
3938,1116.68,1065.72,1068.37,537.5,4,
3939,1116.63,1065.62,1068.42,538.28,4,
3940,1116.44,1065.41,1068.25,538.28,4,
3941,1116.43,1065.41,1068.12,536.72,4,
3942,1116.5,1065.47,1068.15,535.94,4,
3943,1116.49,1065.6,1068.29,537.11,4,
3944,1116.65,1065.68,1068.38,535.94,4,
3945,1116.67,1065.69,1068.41,534.38,4,
3946,1116.68,1065.6,1068.21,535.16,4,
3947,1116.57,1065.4,1067.96,535.94,4,
3948,1116.59,1065.49,1068.15,533.98,4,
3949,1116.52,1065.45,1068.24,532.81,4,
3950,1116.51,1065.66,1068.52,531.64,4,
3951,1116.48,1065.64,1068.53,533.59,4,
3952,1116.58,1065.59,1068.35,532.42,4,
3953,1116.55,1065.31,1067.97,533.2,4,
3954,1116.53,1065.37,1067.99,531.25,4,
3955,1116.62,1065.47,1068.13,532.03,4,
3956,1116.57,1065.66,1068.43,531.25,4,
3957,1116.62,1065.83,1068.53,531.25,4,
3958,1116.64,1065.72,1068.46,529.69,4,
3959,1116.58,1065.52,1068.11,530.08,4,
3960,1116.52,1065.49,1068.09,530.47,4,
3961,1116.61,1065.51,1068.07,527.73,4,
3962,1116.61,1065.5,1068.2,527.73,4,
3963,1116.69,1065.65,1068.45,526.95,4,
3964,1116.61,1065.62,1068.61,526.56,4,
3965,1116.37,1065.46,1068.32,526.95,4,
3966,1116.29,1065.32,1067.99,526.17,4,
3967,1116.48,1065.46,1068.08,526.95,4,
3968,1116.57,1065.6,1068.24,527.34,4,
3969,1116.73,1065.75,1068.46,524.22,4,
3970,1116.74,1065.76,1068.52,525.78,4,
3971,1116.59,1065.63,1068.36,525,4,
3972,1116.55,1065.4,1067.97,523.44,4,
3973,1116.52,1065.4,1068.11,523.83,4,
3974,1116.5,1065.4,1068.19,522.27,4,
3975,1116.5,1065.57,1068.48,523.44,4,
3976,1116.51,1065.62,1068.57,522.66,4,
3977,1116.57,1065.54,1068.42,522.27,4,
3978,1116.49,1065.25,1068.08,521.88,4,
3979,1116.45,1065.42,1068.11,520.7,4,
3980,1116.52,1065.45,1068.14,519.92,4,
3981,1116.66,1065.68,1068.34,519.53,4,
3982,1116.61,1065.74,1068.55,521.09,4,
3983,1116.65,1065.69,1068.58,520.31,4,
3984,1116.51,1065.52,1068.19,517.97,4,
3985,1116.41,1065.43,1068.19,517.97,4,
3986,1116.48,1065.48,1068.23,518.36,4,
3987,1116.51,1065.51,1068.37,519.14,4,
3988,1116.73,1065.75,1068.47,516.41,4,
3989,1116.7,1065.65,1068.6,517.97,4,
3990,1116.39,1065.38,1068.2,516.8,4,
3991,1116.45,1065.27,1067.87,515.63,4,
3992,1116.46,1065.35,1067.83,514.06,4,
3993,1116.54,1065.5,1068.08,514.84,4,
3994,1116.69,1065.68,1068.25,516.41,4,
3995,1116.61,1065.62,1068.3,514.06,4,
3996,1116.71,1065.59,1068.07,514.84,4,
3997,1116.51,1065.28,1067.81,512.11,4,
3998,1116.54,1065.45,1068.09,512.89,4,
3999,1116.4,1065.35,1068.13,512.5,4,
4000,1116.54,1065.65,1068.46,511.72,4,
4001,1116.42,1065.68,1068.51,512.89,4,
4002,1116.52,1065.51,1068.36,510.94,4,
4003,1116.47,1065.23,1067.88,510.94,4,
4004,1116.5,1065.4,1067.88,509.38,4,
4005,1116.53,1065.46,1068.06,510.94,4,
4006,1116.63,1065.67,1068.4,510.55,4,
4007,1116.61,1065.75,1068.56,510.16,4,
4008,1116.62,1065.74,1068.53,508.59,4,
4009,1116.56,1065.39,1067.84,507.03,4,
4010,1116.44,1065.38,1068.04,508.2,4,
4011,1116.43,1065.41,1068.1,506.64,4,
4012,1116.49,1065.56,1068.27,507.03,4,
4013,1116.66,1065.68,1068.41,507.81,4,
4014,1116.6,1065.75,1068.64,507.03,4,
4015,1116.52,1065.32,1068.45,505.47,4,
4016,1116.34,1065.07,1067.93,505.08,4,
4017,1116.45,1065.25,1067.93,504.69,4,
4018,1116.49,1065.42,1068.12,505.47,4,
4019,1116.61,1065.64,1068.39,505.08,4,
4020,1116.65,1065.71,1068.5,503.52,4,
4021,1116.63,1065.52,1068.11,504.3,4,
4022,1116.52,1065.11,1067.6,502.73,4,
4023,1116.58,1065.32,1068.02,502.73,4,
4024,1116.5,1065.22,1068.15,503.52,4,
4025,1116.52,1065.59,1068.47,501.56,4,
4026,1116.55,1065.69,1068.55,501.56,4,
4027,1116.57,1065.57,1068.43,500.78,4,
4028,1116.39,1065.06,1067.75,500.39,4,
4029,1116.42,1065.18,1067.59,499.61,4,
4030,1116.48,1065.26,1067.78,501.56,4,
4031,1116.58,1065.58,1068.28,500.78,4,
4032,1116.6,1065.69,1068.44,501.17,4,
4033,1116.66,1065.76,1068.47,500,4,
4034,1116.47,1065.28,1067.66,497.66,4,
4035,1116.42,1065.28,1067.95,497.66,4,
4036,1116.51,1065.36,1068.12,497.27,4,
4037,1116.62,1065.49,1068.37,498.44,4,
4038,1116.73,1065.74,1068.48,497.66,4,
4039,1116.59,1065.79,1068.82,498.05,4,
4040,1116.37,1065.49,1068.64,497.27,4,
4041,1116.41,1065.18,1068.19,495.31,4,
4042,1116.46,1065.27,1068.03,495.7,4,
4043,1116.47,1065.37,1067.88,496.88,4,
4044,1116.68,1065.78,1068.27,496.48,4,
4045,1116.64,1065.62,1067.64,492.58,4,
4046,1116.55,1065.29,1067.73,495.31,4,
4047,1116.38,1064.84,1067.33,494.92,4,
4048,1116.5,1065.18,1067.53,494.14,4,
4049,1116.43,1065.22,1068.09,492.97,4,
4050,1116.55,1065.56,1068.27,491.8,4,
4051,1116.61,1065.77,1068.66,492.58,4,
4052,1116.53,1065.73,1068.73,490.63,4,
4053,1116.39,1065.16,1068.26,489.45,4,
4054,1116.45,1065.06,1068.05,491.41,4,
4055,1116.38,1065.01,1067.95,490.63,4,
4056,1116.49,1065.34,1068.25,488.67,4,
4057,1116.57,1065.47,1068.23,487.89,4,
4058,1116.7,1065.58,1067.89,489.45,4,
4059,1116.43,1065.01,1066.78,489.84,4,
4060,1116.43,1065.01,1067.37,487.5,4,
4061,1116.41,1065.08,1067.91,487.89,4,
4062,1116.52,1065.36,1068.19,486.72,4,
4063,1116.77,1065.62,1068.43,487.11,4,
4064,1116.53,1065.87,1068.82,485.94,4,
4065,1116.33,1065.44,1068.49,487.11,4,
4066,1116.35,1064.94,1067.79,485.94,4,
4067,1116.43,1065.1,1067.96,486.33,4,
4068,1116.58,1065.41,1067.98,487.5,4,
4069,1116.68,1065.57,1067.93,483.98,4,
4070,1116.78,1065.79,1068.12,486.33,4,
4071,1116.59,1065.59,1068.37,485.55,4,
4072,1116.36,1065,1067.43,484.38,4,
4073,1116.46,1065.27,1067.9,483.59,4,
4074,1116.35,1065.33,1068.13,484.38,4,
4075,1116.59,1065.72,1068.42,482.03,4,
4076,1116.54,1065.88,1068.62,483.59,4,
4077,1116.55,1065.82,1068.71,480.86,4,
4078,1116.17,1064.84,1068.21,481.25,4,
4079,1116.24,1065,1067.89,480.47,4,
4080,1116.35,1065.06,1067.31,481.25,4,
4081,1116.51,1065.44,1067.8,477.73,4,
4082,1116.73,1065.75,1068.24,479.3,4,
4083,1116.69,1065.89,1068.83,480.47,4,
4084,1116.36,1064.98,1067.16,478.13,4,
4085,1116.26,1064.81,1067.42,479.3,4,
4086,1116.42,1065.25,1068.13,477.34,4,
4087,1116.48,1065.35,1068.11,477.73,4,
4088,1116.74,1065.79,1068.41,475.39,4,
4089,1116.53,1066.09,1068.95,476.56,4,
4090,1116.35,1065.72,1068.63,474.61,4,
4091,1116.3,1065.09,1068.02,475.39,4,
4092,1116.34,1065.04,1068.34,476.17,4,
4093,1116.51,1065.32,1069.04,475.78,4,
4094,1116.7,1065.58,1067.96,473.83,4,
4095,1116.7,1064.65,1067.41,472.66,4,
4096,1116.57,1064.57,1067.52,473.05,4,
4097,1116.16,1064.29,1066.82,473.05,4,
4098,1116.4,1064.89,1067.58,473.83,4,
4099,1116.23,1064.98,1067.94,473.05,4,
4100,1116.59,1065.6,1068.11,474.22,4,
4101,1116.66,1066.05,1068.73,472.66,4,
4102,1116.66,1066.36,1068.85,472.66,4,
4103,1116.32,1065.08,1068.17,472.66,4,
4104,1116.32,1064.82,1068.27,471.88,4,
4105,1116.46,1065.38,1069.64,471.48,4,
4106,1116.61,1065.55,1069.46,469.53,4,
4107,1116.76,1065.49,1069.6,469.92,4,
4108,1116.48,1065.62,1069.24,468.75,4,
4109,1116.19,1064.65,1066.47,469.53,4,
4110,1116.29,1064.69,1067.26,468.75,4,
4111,1116.42,1065.11,1068.47,469.14,4,
4112,1116.55,1065.39,1068.83,466.41,4,
4113,1116.8,1065.95,1069.28,469.14,4,
4114,1116.68,1066.3,1069.27,466.02,4,
4115,1116.31,1065.88,1069.64,464.84,4,
4116,1116.17,1065.21,1067.81,466.41,4,
4117,1116.35,1065.92,1067.63,463.67,4,
4118,1116.43,1066.35,1068.22,465.63,4,
4119,1116.71,1066.2,1068.98,464.84,4,
4120,1116.77,1066.24,1069.92,464.84,4,
4121,1116.83,1066.14,1068.56,463.28,4,
4122,1116.47,1064.19,1068.32,461.33,4,
4123,1116.39,1065.04,1069.57,461.72,4,
4124,1116.21,1065.37,1069.53,462.5,4,
4125,1116.55,1065.53,1069.23,461.33,4,
4126,1116.52,1065.78,1069.55,459.77,4,
4127,1116.57,1066.14,1069.82,460.16,4,
4128,1115.98,1064.32,1068.59,460.16,4,
4129,1115.93,1063.88,1067.52,460.55,4,
4130,1116.19,1064.58,1067.23,459.38,4,
4131,1116.57,1065.5,1068.01,458.98,4,
4132,1116.74,1066.01,1068.61,460.55,4,
4133,1116.75,1066.51,1069.09,459.38,4,
4134,1116.2,1064.75,1068.12,458.98,4,
4135,1116.17,1064.82,1068.35,460.16,4,
4136,1116.34,1065.3,1068.49,458.2,4,
4137,1116.6,1065.82,1070.2,457.03,4,
4138,1116.93,1066.5,1069.48,457.42,4,
4139,1116.85,1065.67,1069.85,456.64,4,
4140,1116.35,1064.6,1068.55,457.42,4,
4141,1116.03,1063.87,1067.3,456.25,4,
4142,1116.03,1063.86,1067.47,455.47,4,
4143,1116.34,1064.7,1068.59,455.86,4,
4144,1116.56,1065.7,1068.48,455.08,4,
4145,1116.72,1066.18,1068.66,455.08,4,
4146,1116.7,1065.98,1068.6,452.73,4,
4147,1116.23,1064.01,1067.09,453.52,4,
4148,1116.4,1065.03,1068.03,453.13,4,
4149,1116.22,1065.25,1068.45,450.78,4,
4150,1116.54,1065.89,1068.55,451.56,4,
4151,1116.73,1066.15,1068.55,452.34,4,
4152,1116.84,1066.7,1068.7,451.95,4,
4153,1116.3,1065.44,1068,451.17,4,
4154,1116.21,1064.82,1068.72,450.78,4,
4155,1116.32,1065.09,1068.82,449.22,4,
4156,1116.71,1065.59,1068.83,448.83,4,
4157,1116.77,1065.49,1067.61,447.66,4,
4158,1116.9,1067.29,1067.45,450,4,
4159,1116.4,1066.14,1068.33,449.61,4,
4160,1116.06,1064.79,1068.82,449.61,4,
4161,1116.38,1065.35,1069.25,447.66,4,
4162,1116.86,1065.59,1068.97,448.83,4,
4163,1117.06,1065.79,1068.22,448.05,4,
4164,1116.98,1066.67,1068.73,445.7,4,
4165,1116.46,1066.56,1068.43,446.88,4,
4166,1115.93,1065.94,1068.54,445.31,4,
4167,1115.53,1067.02,1067.96,445.7,4,
4168,1115.9,1065.74,1067.99,444.53,4,
4169,1116.03,1066.31,1068.28,443.36,4,
4170,1116.58,1068.35,1069.06,443.75,4,
4171,1116.68,1067.49,1068.05,441.8,4,
4172,1116.03,1064.29,1067.99,444.53,4,
4173,1116.35,1065.27,1069.65,441.8,4,
4174,1116.49,1065.34,1069.37,441.41,4,
4175,1116.84,1066.06,1069.66,441.02,4,
4176,1116.99,1066.75,1068.81,440.63,4,
4177,1116.83,1067.25,1069.09,440.23,4,
4178,1116.08,1065.3,1069.71,441.8,4,
4179,1115.65,1065.52,1069,439.45,4,
4180,1116.12,1065.41,1068.75,438.28,4,
4181,1116.32,1066.59,1068.6,439.45,4,
4182,1116.55,1065.93,1069.11,438.67,4,
4183,1116.85,1067.37,1068.57,438.28,4,
4184,1115.86,1065.24,1067.81,439.45,4,
4185,1115.8,1064.33,1067.78,437.5,4,
4186,1116.06,1064.72,1068.71,435.94,4,
4187,1116.66,1065.24,1069.99,437.5,4,
4188,1116.79,1065.55,1069.45,436.33,4,
4189,1116.87,1066.65,1069.42,436.72,4,
4190,1116.13,1065.89,1068.58,436.72,4,
4191,1115.72,1064.9,1069.38,436.33,4,
4192,1115.87,1064.58,1068.47,435.94,4,
4193,1115.63,1066.26,1068.56,435.94,4,
4194,1116.51,1066.44,1069.5,434.77,4,
4195,1116.91,1066.18,1069.41,432.03,4,
4196,1116.76,1066.41,1068.32,433.59,4,
4197,1115.86,1063.58,1066.99,433.98,4,
4198,1116.28,1064.57,1067.91,431.64,4,
4199,1116.34,1064.87,1068.84,432.03,4,
4200,1116.66,1065.6,1068.32,431.25,4,
4201,1116.8,1066.74,1068.88,431.25,4,
4202,1117.18,1067.58,1069.73,431.25,4,
4203,1116.06,1066.28,1069.22,429.69,4,
4204,1115.83,1067.12,1068.34,429.3,4,
4205,1115.81,1067.73,1069.05,428.91,4,
4206,1116.14,1068.38,1067.43,428.52,4,
4207,1115.81,1067.26,1068.35,427.73,4,
4208,1117.07,1067.59,1067.08,427.73,4,
4209,1115.45,1064.42,1066.49,427.73,4,
4210,1115.7,1064.71,1067.27,428.13,4,
4211,1116.3,1065.6,1067.83,427.73,4,
4212,1116.74,1066.18,1068.42,426.95,4,
4213,1116.98,1066.44,1068.75,424.61,4,
4214,1117.4,1067.29,1068.86,426.56,4,
4215,1116.88,1066.99,1068.82,424.22,4,
4216,1116.18,1066.88,1068.75,423.83,4,
4217,1115.97,1067.46,1068.16,425.78,4,
4218,1115.98,1065.8,1067.91,423.44,4,
4219,1116.1,1066.86,1068.12,422.66,4,
4220,1116.7,1067.64,1067.96,422.27,4,
4221,1117.16,1067.37,1067.93,422.66,4,
4222,1116.52,1064.63,1068.1,423.44,4,
4223,1116.84,1065.27,1068.9,423.44,4,
4224,1116.93,1065.43,1068.08,423.44,4,
4225,1116.92,1066.7,1067.39,421.09,4,
4226,1117.22,1067.2,1067.82,421.88,4,
4227,1116.78,1066.09,1068.7,421.48,4,
4228,1115.11,1065.02,1069.54,418.75,4,
4229,1115.49,1064.24,1069.32,419.14,4,
4230,1115.49,1064.54,1069.16,418.36,4,
4231,1115.86,1065.16,1068.11,417.97,4,
4232,1116.26,1070.1,1068.24,418.75,4,
4233,1116.95,1068.57,1069.1,419.14,4,
4234,1115.05,1065.52,1068.43,416.8,4,
4235,1115.79,1065.55,1068.09,418.75,4,
4236,1116.08,1065.53,1068.05,417.58,4,
4237,1116.56,1066.65,1068.29,417.58,4,
4238,1116.59,1066.43,1068.11,416.41,4,
4239,1116.78,1067.34,1068.73,415.23,4,
4240,1116.4,1066.41,1069.15,416.02,4,
4241,1115.76,1065.45,1069.01,414.84,4,
4242,1115.88,1065.76,1068.78,413.67,4,
4243,1115.82,1067.22,1068.58,414.06,4,
4244,1116.05,1067.3,1068.28,412.89,4,
4245,1115.99,1068.02,1067.79,412.5,4,
4246,1115.35,1066.88,1067.2,412.11,4,
4247,1115.47,1064.82,1066.93,412.11,4,
4248,1116.3,1066.05,1067.69,411.72,4,
4249,1116.57,1066.62,1068.21,412.89,4,
4250,1116.87,1066.64,1068.57,411.72,4,
4251,1117.68,1067.68,1068.83,412.5,4,
4252,1117.31,1067.49,1068.12,411.33,4,
4253,1115.5,1068.59,1068.35,409.77,4,
4254,1114.81,1066.25,1069.28,411.33,4,
4255,1114.66,1067.11,1068.58,408.98,4,
4256,1114.42,1069.04,1069.82,410.16,4,
4257,1115.28,1068.2,1070.63,407.03,4,
4258,1117.79,1068.5,1070.21,407.42,4,
4259,1116.05,1065.65,1068.26,406.25,4,
4260,1116.24,1065.41,1067.98,406.25,4,
4261,1116.57,1064.92,1068.21,405.86,4,
4262,1116.85,1065.47,1068.69,407.03,4,
4263,1116.94,1065.69,1068.83,406.64,4,
4264,1117.01,1066.69,1069.33,406.64,4,
4265,1116.38,1067.27,1069.57,404.3,4,
4266,1116.09,1066.46,1069.1,405.08,4,
4267,1115.63,1065.6,1068.39,404.3,4,
4268,1115.72,1065.19,1069.04,404.3,4,
4269,1115.91,1065.95,1067.93,404.3,4,
4270,1116.77,1067.44,1067.52,404.3,4,
4271,1117.43,1067.72,1067.57,403.13,4,
4272,1115.68,1065.13,1067.36,403.13,4,
4273,1116.05,1065.25,1068.13,403.52,4,
4274,1116.28,1065.05,1068.74,401.17,4,
4275,1116.53,1065.43,1068.39,401.56,4,
4276,1117.08,1066.44,1068.97,399.61,4,
4277,1117.51,1067.22,1069.44,400,4,
4278,1116.42,1066.8,1068.9,400.39,4,
4279,1116.22,1067.35,1067.88,400,4,
4280,1115.4,1065.81,1068.8,397.66,4,
4281,1114.94,1066.48,1067.75,398.83,4,
4282,1115.43,1068.12,1067.57,397.66,4,
4283,1116.08,1068.25,1068.83,397.66,4,
4284,1115.85,1066.57,1067.51,398.44,4,
4285,1115.71,1065.69,1067.93,396.09,4,
4286,1116.34,1065.64,1068.01,397.27,4,
4287,1116.85,1066.17,1068.43,395.7,4,
4288,1117.08,1065.96,1068.55,395.7,4,
4289,1117.59,1066.8,1068.89,396.48,4,
4290,1117.46,1065.37,1069.01,394.53,4,
4291,1116.22,1065.26,1068.3,394.14,4,
4292,1116.01,1065.77,1067.04,394.14,4,
4293,1116.69,1066.98,1066.97,392.19,4,
4294,1117.52,1067.88,1067.34,394.53,4,
4295,1116.82,1067.58,1067.63,392.58,4,
4296,1115.68,1068.17,1068.25,392.97,4,
4297,1114.69,1064.82,1067.15,391.02,4,
4298,1115.15,1066.36,1068.41,391.41,4,
4299,1115.41,1065.65,1068.15,391.41,4,
4300,1115.9,1066.35,1068.16,390.63,4,
4301,1116.47,1065.88,1068.61,392.19,4,
4302,1117.14,1066.42,1068.31,389.84,4,
4303,1116.36,1067.23,1067.09,390.63,4,
4304,1114.53,1065.92,1068.97,389.45,4,
4305,1115.74,1067.78,1068.02,388.67,4,
4306,1114.73,1067.57,1067.02,389.45,4,
4307,1117.91,1067.02,1067.77,388.67,4,
4308,1116.31,1067.41,1068.11,388.28,4,
4309,1115.88,1066.03,1066.99,386.33,4,
4310,1115.44,1065.31,1067.85,388.28,4,
4311,1116.17,1065.79,1068.53,385.94,4,
4312,1116.71,1066.05,1068.72,387.5,4,
4313,1116.99,1065.56,1068.71,386.72,4,
4314,1117.44,1066.62,1069.2,386.72,4,
4315,1117.36,1066.4,1069.28,386.33,4,
4316,1116.69,1066.83,1068.38,385.55,4,
4317,1117.27,1067.48,1067.05,384.38,4,
4318,1117.4,1068.48,1066.61,381.64,4,
4319,1117.58,1068.05,1066.11,384.38,4,
4320,1116.29,1068.19,1066.07,382.42,4,
4321,1116.37,1066.99,1069.05,383.98,4,
4322,1115.5,1064.17,1067.51,380.47,4,
4323,1115.92,1065.87,1068.62,380.08,4,
4324,1116.27,1066.14,1068.53,380.86,4,
4325,1116.18,1065.49,1068.4,382.42,4,
4326,1117.18,1065.9,1068.84,380.08,4,
4327,1117.44,1067.12,1069.08,379.69,4,
4328,1116.99,1067.95,1069.48,378.91,4,
4329,1115.7,1066.63,1068.27,378.52,4,
4330,1116,1066.33,1067.27,377.34,4,
4331,1115.51,1067.7,1066.88,377.73,4,
4332,1116.66,1068.2,1066.51,379.3,4,
4333,1116.1,1067.87,1067.82,378.13,4,
4334,1115.23,1065.38,1066.63,376.56,4,
4335,1115.63,1065.7,1067.84,375.78,4,
4336,1116.05,1065.65,1068.46,375.78,4,
4337,1116.65,1066.42,1068.72,375.39,4,
4338,1116.88,1066.82,1068.61,373.83,4,
4339,1117.29,1067.34,1068.97,375,4,
4340,1116.97,1067.38,1069.09,373.83,4,
4341,1115.52,1066.49,1068.22,375,4,
4342,1115.87,1066.4,1067.53,373.83,4,
4343,1116.67,1065.98,1066.77,375,4,
4344,1117.67,1065.14,1066.98,372.66,4,
4345,1117.32,1066.75,1068.24,373.05,4,
4346,1115.07,1067.87,1068.39,372.27,4,
4347,1113.73,1066.76,1067.34,370.7,4,
4348,1115.78,1065.93,1068.52,371.48,4,
4349,1115.78,1066.43,1068.54,371.09,4,
4350,1115.71,1064.82,1068.47,372.27,4,
4351,1116.91,1066.95,1068.35,370.31,4,
4352,1116.28,1067.85,1068.48,371.48,4,
4353,1116.62,1067.07,1069.02,369.92,4,
4354,1116.37,1064.69,1068.19,368.75,4,
4355,1117.91,1064.46,1067.29,368.36,4,
4356,1117.43,1065.64,1067.39,367.97,4,
4357,1116.82,1066.34,1067.87,367.58,4,
4358,1117.21,1068.04,1068.26,368.75,4,
4359,1115.77,1066.19,1067.32,366.41,4,
4360,1115.58,1065.34,1068.26,368.36,4,
4361,1115.89,1065.32,1068.36,366.41,4,
4362,1116.74,1065.77,1068.57,366.41,4,
4363,1116.99,1066.52,1068.8,366.02,4,
4364,1117.03,1067.69,1069.27,366.41,4,
4365,1116.83,1068.42,1068.95,364.84,4,
4366,1116.51,1067.66,1067.48,363.28,4,
4367,1116.84,1065.87,1065.93,362.89,4,
4368,1117.07,1067.79,1066.56,364.84,4,
4369,1117.59,1067.37,1065.5,362.89,4,
4370,1116.34,1067.82,1069.03,364.45,4,
4371,1115.4,1067.06,1068.21,361.72,4,
4372,1114.61,1063.5,1067.77,360.55,4,
4373,1115.28,1065.79,1068.04,363.28,4,
4374,1116.02,1066.16,1068.21,362.89,4,
4375,1115.67,1065.32,1068.21,361.72,4,
4376,1116.75,1066.11,1068.72,360.16,4,
4377,1117.52,1067,1068.98,358.98,4,
4378,1117.05,1066.96,1068.58,360.94,4,
4379,1117.23,1065.9,1067.83,358.2,4,
4380,1117.01,1066.37,1067.51,358.2,4,
4381,1117.5,1065.54,1067.4,358.2,4,
4382,1117.86,1067.27,1067.13,357.42,4,
4383,1117.11,1067.08,1068.46,358.59,4,
4384,1115.44,1063.78,1067.62,358.98,4,
4385,1114.87,1064.98,1068.1,356.25,4,
4386,1115.16,1063.89,1068.1,357.81,4,
4387,1116.58,1064.9,1068.3,354.3,4,
4388,1117.9,1065.59,1068.38,356.25,4,
4389,1118.2,1066.24,1068.78,357.03,4,
4390,1117.82,1066.82,1068.72,355.47,4,
4391,1117.01,1065.91,1068.16,354.3,4,
4392,1116.61,1063.24,1068.09,353.52,4,
4393,1116.64,1064.85,1068.22,353.13,4,
4394,1117.2,1065.83,1068.56,353.13,4,
4395,1116.02,1066.85,1068.82,351.56,4,
4396,1115.78,1066.48,1068.46,351.17,4,
4397,1116.7,1062.64,1067.62,351.17,4,
4398,1116.78,1064.6,1068.07,352.73,4,
4399,1117.26,1064.98,1068.26,350.39,4,
4400,1117.69,1064.88,1068.49,351.56,4,
4401,1117.34,1064.93,1068.61,350,4,
4402,1117.67,1065.13,1068.62,349.22,4,
4403,1117.31,1066.59,1066.91,349.22,4,
4404,1116.79,1065.94,1067.05,347.66,4,
4405,1116.67,1066.22,1067.02,347.66,4,
4406,1116.92,1066.59,1065.2,347.66,4,
4407,1118.13,1067.72,1066.39,346.88,4,
4408,1117.5,1067.13,1068.82,346.09,4,
4409,1115.5,1064.1,1067.8,348.05,4,
4410,1115.71,1064.49,1068.08,345.7,4,
4411,1116.2,1064.81,1068,345.7,4,
4412,1116.59,1065.53,1068.34,344.92,4,
4413,1116.33,1065.68,1068.41,346.48,4,
4414,1116.67,1066.63,1068.59,345.7,4,
4415,1117.19,1067.16,1068.47,345.7,4,
4416,1118.54,1065.35,1067.96,344.53,4,
4417,1116.48,1062.93,1068.04,344.53,4,
4418,1116.56,1061.02,1068.23,344.53,4,
4419,1118.34,1063.13,1068.3,342.19,4,
4420,1117.31,1065.35,1068.14,344.14,4,
4421,1116.88,1065.49,1067.9,342.58,4,
4422,1114.98,1062.84,1067.66,341.41,4,
4423,1115.6,1064.84,1068.09,341.41,4,
4424,1116.05,1065.04,1068.08,342.19,4,
4425,1116.53,1065.65,1068.33,339.84,4,
4426,1117.1,1066.24,1068.52,339.06,4,
4427,1117.41,1066.85,1068.69,338.67,4,
4428,1117.27,1066.77,1068.4,338.67,4,
4429,1115.97,1065.2,1067.99,339.06,4,
4430,1116.69,1062.46,1068.03,338.67,4,
4431,1118,1061.86,1068.07,338.28,4,
4432,1118.31,1063.3,1068.09,337.5,4,
4433,1117,1065.47,1067.93,336.72,4,
4434,1115.28,1064.02,1067.69,337.89,4,
4435,1115.71,1064.25,1068.06,337.89,4,
4436,1116.14,1065,1068.08,337.11,4,
4437,1116.26,1065.53,1068.37,337.11,4,
4438,1116.49,1065.8,1068.54,334.77,4,
4439,1116.64,1066.39,1068.7,334.77,4,
4440,1117.52,1066.96,1068.48,334.77,4,
4441,1116.93,1065.36,1067.98,333.59,4,
4442,1116.4,1063.58,1067.95,335.16,4,
4443,1117.46,1062.94,1068.02,334.77,4,
4444,1118.24,1063.91,1068.12,333.2,4,
4445,1118.02,1065.97,1068.11,333.59,4,
