,0,1,2,3,4,5,6
6336,1057.94,1058.1,1057.03,499.61,1,,
6337,1057.89,1058.06,1056.99,500.39,1,,
6338,1057.96,1058.24,1057.14,498.44,1,,
6339,1057.91,1058.29,1057.19,499.22,1,,
6340,1057.94,1058.29,1057.18,496.88,1,,
6341,1057.82,1058.17,1057.14,496.09,1,,
6342,1057.96,1058.38,1057.36,497.27,1,,
6343,1057.92,1058.36,1057.36,498.05,1,,
6344,1058.04,1058.48,1057.49,496.88,1,,
6345,1057.95,1058.25,1057.33,497.27,1,,
6346,1058.04,1058.33,1057.25,494.92,1,,
6347,1057.96,1058.21,1057.14,494.53,1,,
6348,1057.91,1058.16,1057.11,495.7,1,,
6349,1057.86,1058.09,1057.11,494.92,1,,
6350,1057.91,1058.15,1057.15,495.31,1,,
6351,1057.87,1058.16,1057.21,494.14,1,,
6352,1057.96,1058.2,1057.3,492.19,1,,
6353,1057.89,1058.18,1057.32,492.97,1,,
6354,1057.93,1058.1,1057.08,492.19,1,,
6355,1057.99,1058.15,1056.76,491.8,1,,
6356,1057.98,1058.14,1056.61,491.8,1,,
6357,1057.99,1058.25,1057.08,492.58,1,,
6358,1057.94,1058.24,1057.12,490.23,1,,
6359,1057.93,1058.26,1057.24,489.45,1,,
6360,1057.8,1058.02,1057.05,490.23,1,,
6361,1057.85,1058.15,1057.22,488.28,1,,
6362,1057.8,1058.1,1057.17,488.28,1,,
6363,1057.93,1058.31,1057.32,487.5,1,,
6364,1057.9,1058.23,1057.28,487.11,1,,
6365,1057.93,1058.28,1057.31,488.67,1,,
6366,1057.77,1058.19,1057.26,487.89,1,,
6367,1057.95,1058.44,1057.47,487.5,1,,
6368,1057.96,1058.32,1057.39,486.72,1,,
6369,1058.08,1058.41,1057.43,485.94,1,,
6370,1057.99,1058.27,1057.29,485.55,1,,
6371,1057.99,1058.3,1057.23,484.77,1,,
6372,1057.87,1058.21,1057.19,484.38,1,,
6373,1057.83,1058.2,1057.23,484.38,1,,
6374,1057.71,1058.1,1057.21,483.98,1,,
6375,1057.83,1058.12,1057.21,483.98,1,,
6376,1057.8,1058.11,1057.25,483.2,1,,
6377,1057.93,1058.24,1057.29,482.03,1,,
6378,1057.86,1058.13,1057.19,482.03,1,,
6379,1057.94,1058.09,1057.03,482.81,1,,
6380,1058,1058.18,1056.97,483.2,1,,
6381,1058,1058.21,1056.99,481.25,1,,
6382,1058.01,1058.32,1057.21,481.64,1,,
6383,1057.9,1058.29,1057.21,481.64,1,,
6384,1057.88,1058.19,1057.25,479.69,1,,
6385,1057.79,1057.95,1057.14,481.25,1,,
6386,1057.81,1058.08,1057.18,480.08,1,,
6387,1057.78,1058.1,1057.15,479.69,1,,
6388,1057.87,1058.19,1057.27,478.13,1,,
6389,1057.92,1058.22,1057.36,479.3,1,,
6390,1057.9,1058.23,1057.29,478.13,1,,
6391,1057.84,1058.15,1057.3,478.13,1,,
6392,1057.99,1058.38,1057.46,478.52,1,,
6393,1057.92,1058.36,1057.52,476.17,1,,
6394,1058.08,1058.45,1057.55,476.17,1,,
6395,1058.03,1058.3,1057.31,475.39,1,,
6396,1058.01,1058.36,1057.24,476.56,1,,
6397,1057.87,1058.2,1057.19,475.39,1,,
6398,1057.87,1058.22,1057.21,473.44,1,,
6399,1057.83,1058.1,1057.12,474.22,1,,
6400,1057.85,1058.19,1057.19,473.05,1,,
6401,1057.81,1058.14,1057.2,473.83,1,,
6402,1057.87,1058.17,1057.24,472.66,1,,
6403,1057.88,1058.12,1057.08,473.83,1,,
6404,1057.95,1058.19,1057.05,473.44,1,,
6405,1058.01,1058.18,1057.08,471.09,1,,
6406,1058,1058.24,1057.2,471.09,1,,
6407,1058.04,1058.39,1057.32,470.31,1,,
6408,1058.01,1058.31,1057.33,471.09,1,,
6409,1057.9,1058.21,1057.27,469.92,1,,
6410,1057.81,1057.99,1057.22,470.31,1,,
6411,1057.83,1058.12,1057.33,467.97,1,,
6412,1057.85,1058.2,1057.27,469.53,1,,
6413,1057.97,1058.22,1057.28,467.58,1,,
6414,1057.99,1058.3,1057.32,467.19,1,,
6415,1057.98,1058.22,1057.2,466.8,1,,
6416,1057.94,1058.18,1057.2,466.8,1,,
6417,1057.98,1058.35,1057.34,467.19,1,,
6418,1057.99,1058.41,1057.39,466.02,1,,
6419,1058.03,1058.47,1057.42,465.63,1,,
6420,1058.01,1058.42,1057.35,466.8,1,,
6421,1058.03,1058.44,1057.35,466.41,1,,
6422,1058,1058.33,1057.21,465.23,1,,
6423,1057.9,1058.14,1057.11,464.45,1,,
6424,1057.94,1058.19,1057.07,464.84,1,,
6425,1057.92,1058.27,1057.02,463.67,1,,
6426,1057.88,1058.32,1057.15,464.06,1,,
6427,1057.84,1058.03,1057.11,463.28,1,,
6428,1057.84,1057.66,1057.15,463.67,1,,
6429,1057.81,1057.63,1057.13,463.67,1,,
6430,1057.92,1057.78,1057.48,462.11,1,,
6431,1057.9,1058.02,1056.85,460.94,1,,
6432,1058.02,1058.17,1056.4,462.11,1,,
6433,1057.97,1058.32,1056.72,460.55,1,,
6434,1057.92,1058.27,1057.28,460.55,1,,
6435,1057.69,1057.93,1057.08,460.16,1,,
6436,1057.81,1058.09,1057.21,458.98,1,,
6437,1057.79,1058.14,1057.15,458.2,1,,
6438,1057.94,1058.31,1057.22,458.2,1,,
6439,1057.89,1058.23,1057.2,458.98,1,,
6440,1057.98,1058.34,1057.26,457.42,1,,
6441,1057.89,1058.2,1057.13,457.03,1,,
6442,1058.15,1058.43,1057.21,458.2,1,,
6443,1058.03,1058.33,1057.15,455.86,1,,
6444,1058.14,1058.52,1057.38,457.42,1,,
6445,1058.02,1058.4,1057.24,456.25,1,,
6446,1058.03,1058.45,1057.37,455.47,1,,
6447,1057.87,1058.31,1057.22,454.3,1,,
6448,1057.93,1058.18,1057.11,455.86,1,,
6449,1057.85,1058.07,1057.03,453.91,1,,
6450,1057.91,1058.11,1057.02,453.13,1,,
6451,1057.86,1058.08,1057.07,452.73,1,,
6452,1057.94,1058.33,1057.19,452.34,1,,
6453,1057.87,1058.37,1057.28,452.34,1,,
6454,1057.9,1058.12,1057.27,451.56,1,,
6455,1058.06,1058.34,1057.38,450.78,1,,
6456,1058.01,1058.19,1057.38,452.34,1,,
6457,1058.11,1058.37,1057.45,451.56,1,,
6458,1058.03,1058.38,1057.35,450,1,,
6459,1058.01,1058.03,1057.41,449.61,1,,
6460,1057.64,1057.68,1057.27,449.22,1,,
6461,1057.73,1057.85,1057.38,449.61,1,,
6462,1057.66,1057.72,1057.15,450,1,,
6463,1057.89,1057.96,1057.25,449.22,1,,
6464,1057.88,1057.87,1057.19,449.22,1,,
6465,1058.09,1058.06,1057.34,447.66,1,,
6466,1057.98,1057.97,1057.23,449.22,1,,
6467,1058.12,1058.25,1057.4,447.27,1,,
6468,1058.01,1058.2,1057.37,446.88,1,,
6469,1058.18,1058.48,1057.5,447.66,1,,
6470,1057.99,1058.26,1057.32,445.31,1,,
6471,1058.06,1058.4,1057.35,446.88,1,,
6472,1057.89,1058.17,1057.16,444.92,1,,
6473,1057.86,1058.1,1057.11,444.14,1,,
6474,1057.72,1057.95,1057.08,445.7,1,,
6475,1057.85,1058.1,1057.21,444.92,1,,
6476,1057.8,1058.06,1057.27,442.97,1,,
6477,1057.93,1058.3,1057.29,442.58,1,,
6478,1057.91,1058.39,1057.22,443.75,1,,
6479,1057.95,1058.49,1057.31,441.02,1,,
6480,1058.05,1058.5,1057.42,442.97,1,,
6481,1058.08,1058.9,1057.05,441.02,1,,
6482,1058.07,1058.55,1056.8,441.8,1,,
6483,1058,1058.71,1056.76,440.23,1,,
6484,1057.8,1058.82,1056.9,439.45,1,,
6485,1057.59,1058.09,1056.89,440.63,1,,
6486,1057.43,1058.25,1057.42,438.67,1,,
6487,1057.75,1058.07,1057.28,438.67,1,,
6488,1057.93,1058.3,1057.49,440.23,1,,
6489,1057.79,1058.12,1057.44,438.28,1,,
6490,1057.85,1058.12,1057.43,437.89,1,,
6491,1057.85,1057.92,1057.19,437.89,1,,
6492,1058.01,1058.22,1057.35,438.28,1,,
6493,1057.87,1058.2,1057.29,436.72,1,,
6494,1058.02,1058.45,1057.43,437.89,1,,
6495,1057.93,1058.22,1057.26,435.55,1,,
6496,1058.05,1058.41,1057.24,435.94,1,,
6497,1057.88,1058.13,1056.99,435.55,1,,
6498,1057.89,1058.03,1056.94,435.94,1,,
6499,1057.78,1057.93,1056.86,433.98,1,,
6500,1057.83,1058.07,1056.97,433.2,1,,
6501,1057.73,1057.82,1056.98,433.59,1,,
6502,1057.78,1058.12,1057.24,433.98,1,,
6503,1057.76,1058.31,1057.33,433.2,1,,
6504,1057.77,1058.34,1057.37,430.86,1,,
6505,1057.92,1058.37,1057.31,431.64,1,,
6506,1057.98,1058.37,1057.21,432.03,1,,
6507,1058.1,1058.56,1057.19,432.03,1,,
6508,1058.04,1058.66,1057.11,432.03,1,,
6509,1057.96,1058.7,1057.15,430.08,1,,
6510,1057.76,1058.54,1057.05,430.47,1,,
6511,1057.82,1058.53,1057.14,429.69,1,,
6512,1057.84,1058.41,1056.98,430.08,1,,
6513,1057.98,1058.36,1057.08,429.69,1,,
6514,1057.98,1058.33,1057.06,429.69,1,,
6515,1057.96,1058.35,1057.08,428.91,1,,
6516,1057.78,1058.22,1056.94,428.13,1,,
6517,1057.96,1058.53,1057.2,426.17,1,,
6518,1057.84,1058.42,1057.26,426.56,1,,
6519,1058.07,1058.71,1057.39,425.78,1,,
6520,1057.96,1058.53,1057.11,425.78,1,,
6521,1058.08,1058.54,1057.12,425.39,1,,
6522,1057.83,1058.27,1056.89,426.56,1,,
6523,1057.84,1058.3,1056.96,424.61,1,,
6524,1057.74,1058.15,1056.94,425.78,1,,
6525,1057.9,1058.25,1057.06,423.83,1,,
6526,1057.84,1058.31,1057.06,423.44,1,,
6527,1057.72,1058.97,1057.1,422.66,1,,
6528,1057.62,1058.78,1057.04,422.66,1,,
6529,1057.36,1059.08,1056.69,423.05,1,,
6530,1057.1,1058.91,1057.19,422.27,1,,
6531,1057.89,1059.03,1057.04,423.83,1,,
6532,1058.07,1058.79,1057.05,421.88,1,,
6533,1057.96,1058.6,1057.24,422.66,1,,
6534,1057.83,1058.65,1057.13,420.31,1,,
6535,1057.57,1058.26,1057.04,421.09,1,,
6536,1057.68,1058.28,1057.36,419.92,1,,
6537,1057.76,1058.17,1057.42,420.7,1,,
6538,1057.96,1058.32,1057.52,420.31,1,,
6539,1057.98,1058.29,1057.58,418.75,1,,
6540,1058.07,1058.41,1057.71,419.53,1,,
6541,1057.98,1058.26,1057.34,418.36,1,,
6542,1058.08,1057.8,1057.49,417.19,1,,
6543,1058.22,1057.9,1057.23,417.19,1,,
6544,1058.39,1057.87,1056.8,416.41,1,,
6545,1058.15,1057.63,1057.15,417.19,1,,
6546,1058.2,1058.1,1056.96,417.19,1,,
6547,1057.95,1058.53,1056.93,414.45,1,,
6548,1057.98,1058.42,1057.13,416.41,1,,
6549,1057.84,1058.26,1057.53,415.63,1,,
6550,1058.1,1058.3,1057.4,413.67,1,,
6551,1058.08,1058.27,1057.21,414.06,1,,
6552,1058.22,1058.29,1057.27,413.67,1,,
6553,1057.92,1057.64,1057.19,412.5,1,,
6554,1057.45,1058.36,1057.3,412.89,1,,
6555,1057.21,1058.57,1057.35,411.33,1,,
6556,1057.45,1058.65,1057.36,411.72,1,,
6557,1057.84,1058.51,1057.46,411.72,1,,
6558,1057.99,1058.66,1057.32,410.16,1,,
6559,1057.86,1058.36,1057.29,409.38,1,,
6560,1057.61,1058.24,1056.83,410.16,1,,
6561,1057.61,1058.21,1056.99,408.98,1,,
6562,1057.66,1058.11,1057.17,410.16,1,,
6563,1057.78,1058.18,1057.6,408.98,1,,
6564,1057.86,1058.18,1057.65,409.77,1,,
6565,1057.96,1058.08,1057.43,408.2,1,,
6566,1057.83,1057.85,1057.38,408.98,1,,
6567,1057.91,1057.7,1057.56,408.98,1,,
6568,1057.99,1057.93,1057.58,406.64,1,,
6569,1058.15,1058.12,1057.58,407.03,1,,
6570,1058.07,1057.59,1057.31,405.47,1,,
6571,1058.07,1057.9,1057.31,405.86,1,,
6572,1057.68,1058.07,1057.08,405.86,1,,
6573,1057.59,1058.23,1057.14,405.47,1,,
6574,1057.59,1058.33,1057.15,405.08,1,,
6575,1057.93,1058.48,1057.33,404.69,1,,
6576,1057.86,1058.53,1057.47,405.08,1,,
6577,1057.88,1058.61,1057.37,403.13,1,,
6578,1057.6,1058.54,1057.3,403.52,1,,
6579,1057.86,1058.78,1057.3,402.34,1,,
6580,1057.89,1058.59,1057.4,402.34,1,,
6581,1058.13,1058.44,1057.48,400.39,1,,
6582,1058.1,1058.35,1057.54,400.39,1,,
6583,1058.04,1058.38,1057.51,401.95,1,,
6584,1057.89,1058.19,1057.41,401.56,1,,
6585,1057.7,1058.01,1057.24,400.78,1,,
6586,1057.74,1058.01,1057.27,401.56,1,,
6587,1057.81,1057.99,1057.28,398.83,1,,
6588,1057.88,1058.13,1057.4,398.83,1,,
6589,1057.93,1058.17,1057.4,399.61,1,,
6590,1057.95,1058.16,1057.28,397.66,1,,
6591,1057.91,1058.03,1057.09,396.88,1,,
6592,1058,1058.27,1057.08,396.48,1,,
6593,1057.98,1058.35,1056.94,396.48,1,,
6594,1058.06,1058.52,1056.96,395.7,1,,
6595,1057.99,1058.58,1056.83,396.48,1,,
6596,1058,1058.5,1056.94,396.09,1,,
6597,1057.87,1058.35,1057.01,394.92,1,,
6598,1057.87,1058.28,1057.09,396.48,1,,
6599,1057.83,1058.19,1057.06,394.53,1,,
6600,1057.88,1058.05,1057.08,395.7,1,,
6601,1057.94,1058.07,1057.17,394.14,1,,
6602,1057.93,1057.96,1057.17,393.36,1,,
6603,1057.89,1058.11,1057.26,394.53,1,,
6604,1058.02,1057.84,1057.21,393.36,1,,
6605,1057.69,1057.93,1057.37,392.97,1,,
6606,1058.8,1058.08,1057.25,393.36,1,,
6607,1058.65,1058.42,1057.33,391.02,1,,
6608,1058.12,1058.33,1057.14,391.41,1,,
6609,1057.62,1058.47,1057.23,390.23,1,,
6610,1057.46,1058.35,1057.14,389.45,1,,
6611,1057.55,1058.51,1057.26,390.63,1,,
6612,1057.5,1058.27,1057.31,390.23,1,,
6613,1057.64,1058.32,1057.41,388.67,1,,
6614,1057.66,1058.02,1057.65,388.28,1,,
6615,1057.74,1058.02,1057.13,389.84,1,,
6616,1057.72,1058.05,1056.64,387.89,1,,
6617,1057.9,1058.07,1057.06,387.11,1,,
6618,1057.93,1057.59,1057.3,388.28,1,,
6619,1057.85,1058.26,1057.71,385.94,1,,
6620,1057.72,1058.54,1057.49,385.94,1,,
6621,1057.81,1058.64,1057.48,387.5,1,,
6622,1057.68,1058.33,1057.27,386.72,1,,
6623,1057.77,1058.12,1057.27,384.77,1,,
6624,1057.84,1058.03,1057.02,384.38,1,,
6625,1058.02,1058.22,1057.04,383.59,1,,
6626,1058.11,1058.43,1057.14,383.98,1,,
6627,1058.17,1058.62,1057.36,384.77,1,,
6628,1058.29,1058.71,1057.35,382.42,1,,
6629,1058.31,1058.64,1057.39,382.42,1,,
6630,1058.51,1058.57,1057.54,381.64,1,,
6631,1058.39,1058.25,1057.42,382.03,1,,
6632,1058.37,1058.62,1057.44,381.64,1,,
6633,1058.25,1058.44,1057.24,381.25,1,,
6634,1058.09,1058.42,1057.25,380.08,1,,
6635,1057.92,1058.29,1057.05,382.03,1,,
6636,1058.08,1058.2,1057.2,379.69,1,,
6637,1057.83,1058.05,1057.19,379.69,1,,
6638,1057.88,1058.3,1057.57,380.08,1,,
6639,1057.77,1058.25,1057.75,378.91,1,,
6640,1057.85,1058.36,1057.76,379.3,1,,
6641,1057.8,1058.29,1057.48,378.13,1,,
6642,1057.99,1058.32,1057.59,378.13,1,,
6643,1057.99,1057.75,1057.5,377.73,1,,
6644,1058.11,1058.03,1057.45,378.13,1,,
6645,1057.93,1057.95,1057.45,376.17,1,,
6646,1057.93,1057.85,1057.35,376.17,1,,
6647,1057.9,1057.87,1056.96,376.17,1,,
6648,1057.82,1057.99,1056.94,375.78,1,,
6649,1057.85,1057.99,1057.07,375.39,1,,
6650,1058.16,1058.17,1057.07,376.17,1,,
6651,1058.4,1058.38,1057.13,374.22,1,,
6652,1058.18,1058.41,1057.16,373.05,1,,
6653,1058.16,1058.52,1057.28,375.78,1,,
6654,1057.9,1058.44,1057.3,374.22,1,,
6655,1057.92,1058.4,1057.42,373.05,1,,
6656,1058.18,1058.09,1057.33,371.48,1,,
6657,1058.73,1058.24,1057.37,372.66,1,,
6658,1058.27,1058.27,1057.32,372.66,1,,
6659,1058.25,1058.42,1057.48,371.09,1,,
6660,1058.06,1058.21,1057.41,371.88,1,,
6661,1057.76,1058.38,1057.43,371.09,1,,
6662,1057.95,1058.27,1057.32,369.92,1,,
6663,1058.04,1058.6,1057.53,370.7,1,,
6664,1057.79,1058.47,1057.46,369.14,1,,
6665,1057.94,1057.74,1057.32,369.92,1,,
6666,1057.56,1057.5,1057.02,369.92,1,,
6667,1057.92,1059.26,1057.49,369.53,1,,
6668,1057.07,1059.01,1057.13,369.14,1,,
6669,1057.63,1059.2,1057.44,367.19,1,,
6670,1057.6,1058.95,1056.93,366.41,1,,
6671,1057.68,1058.56,1056.81,366.02,1,,
6672,1057.63,1058.19,1056.67,365.23,1,,
6673,1057.96,1058.38,1056.98,365.23,1,,
6674,1057.91,1058.32,1057.05,364.45,1,,
6675,1057.94,1058.43,1057.18,364.84,1,,
6676,1057.96,1058.38,1057.33,363.67,1,,
6677,1058.07,1058.49,1057.45,363.67,1,,
6678,1058,1058.32,1057.41,363.28,1,,
6679,1058.49,1058.28,1057.38,363.28,1,,
6680,1059.1,1058.19,1057.24,362.89,1,,
6681,1058.85,1058.2,1057.16,362.89,1,,
6682,1058.34,1058.2,1057.2,361.72,1,,
6683,1058.24,1058.3,1057.23,360.94,1,,
6684,1057.97,1058.42,1057.38,362.5,1,,
6685,1057.71,1058.28,1057.4,361.72,1,,
6686,1057.69,1058.3,1057.46,360.55,1,,
6687,1057.7,1058.23,1057.41,359.38,1,,
6688,1057.75,1058.22,1057.46,359.77,1,,
6689,1057.71,1057.87,1057.47,358.98,1,,
6690,1057.8,1057.15,1057.35,359.77,1,,
6691,1057.83,1057.23,1057.29,357.81,1,,
6692,1057.87,1057.78,1057.66,357.42,1,,
6693,1057.92,1058.14,1057.08,358.2,1,,
6694,1058.09,1058.76,1057.36,357.03,1,,
6695,1058.03,1058.42,1057.27,357.03,1,,
6696,1058.06,1058.1,1057.33,356.25,1,,
6697,1057.86,1058.12,1057.01,357.03,1,,
6698,1057.86,1058.27,1057.22,355.08,1,,
6699,1057.84,1058.26,1057.16,355.86,1,,
6700,1057.95,1058.31,1057.18,356.25,1,,
6701,1057.9,1058.28,1057.16,355.47,1,,
6702,1057.98,1058.36,1057.2,353.52,1,,
6703,1057.92,1058.37,1057.19,353.13,1,,
6704,1057.98,1058.34,1057.19,352.34,1,,
6705,1058.07,1058.31,1057.27,352.73,1,,
6706,1058.11,1058.32,1057.26,352.34,1,,
6707,1058.12,1058.52,1057.28,352.34,1,,
6708,1058.1,1058.51,1057.3,351.17,1,,
6709,1058.04,1058.56,1057.37,351.95,1,,
6710,1057.91,1058.41,1057.33,350,1,,
6711,1057.81,1058.38,1057.25,350,1,,
6712,1057.66,1058.33,1057.23,349.61,1,,
6713,1057.75,1058.67,1057.34,350,1,,
6714,1057.83,1059.01,1057.22,348.83,1,,
6715,1057.9,1059.39,1057.11,348.05,1,,
6716,1058.46,1058.19,1056.84,348.05,1,,
6717,1058.04,1057.82,1056.99,347.27,1,,
6718,1057.9,1058.5,1056.95,348.05,1,,
6719,1057.78,1058.43,1056.83,346.88,1,,
6720,1057.9,1058.2,1056.39,348.05,1,,
6721,1057.67,1058.19,1056.89,345.31,1,,
6722,1057.93,1058.12,1057.18,345.7,1,,
6723,1057.93,1058.33,1057.27,345.31,1,,
6724,1058.06,1058.22,1057.28,346.09,1,,
6725,1058.12,1058.23,1057.2,345.31,1,,
6726,1058.05,1058.18,1057.08,344.14,1,,
6727,1058.13,1058.17,1057.02,343.75,1,,
6728,1057.94,1058.2,1057.06,343.36,1,,
6729,1057.93,1058.3,1057.14,343.75,1,,
6730,1057.94,1058.35,1057.26,342.97,1,,
6731,1057.94,1058.41,1057.33,344.14,1,,
6732,1057.99,1058.48,1057.36,343.75,1,,
6733,1057.99,1058.49,1057.4,341.02,1,,
6734,1058,1058.49,1057.34,342.58,1,,
6735,1057.79,1058.28,1057.19,342.19,1,,
6736,1057.72,1058.26,1057.16,341.8,1,,
6737,1057.65,1058.16,1057.11,340.63,1,,
6738,1057.77,1058.38,1057.19,339.06,1,,
6739,1057.89,1058.4,1057.27,339.06,1,,
6740,1057.84,1058.52,1057.17,340.23,1,,
6741,1057.79,1058.55,1057.17,339.45,1,,
6742,1057.86,1058.2,1057.25,339.06,1,,
6743,1057.99,1058.16,1057.21,338.28,1,,
6744,1058.31,1058.18,1057.22,337.5,1,,
6745,1058.23,1057.8,1057.01,338.67,1,,
6746,1057.79,1057.67,1056.9,336.72,1,,
6747,1057.52,1057.63,1056.95,335.55,1,,
6748,1057.62,1058.02,1057.11,335.55,1,,
6749,1057.63,1058.16,1057.1,335.94,1,,
6750,1058.06,1058.23,1057.12,334.77,1,,
6751,1057.95,1058.21,1057.08,335.55,1,,
6752,1058.07,1058.28,1057.14,333.98,1,,
6753,1057.96,1058.18,1057.17,333.2,1,,
6754,1057.94,1058.29,1057.23,332.81,1,,
6755,1057.96,1058.34,1057.27,333.98,1,,
6756,1058.04,1058.3,1057.26,333.59,1,,
6757,1058.1,1058.41,1057.35,331.64,1,,
6758,1058.16,1058.42,1057.35,331.25,1,,
6759,1058.11,1058.4,1057.29,331.25,1,,
6760,1057.93,1058.33,1057.18,332.42,1,,
6761,1057.82,1058.23,1057.1,332.03,1,,
6762,1057.67,1058.09,1057.01,330.47,1,,
6763,1057.79,1058.22,1057.12,329.3,1,,
6764,1057.99,1058.33,1057.16,329.69,1,,
6765,1057.84,1058.12,1057.14,330.47,1,,
6766,1057.59,1057.84,1057.15,328.13,1,,
6767,1057.45,1058.25,1057.24,327.73,1,,
6768,1057.89,1058.16,1057.29,328.91,1,,
6769,1057.85,1058.25,1057.33,328.91,1,,
6770,1057.58,1058.16,1057.21,328.13,1,,
6771,1057.7,1057.85,1057.06,326.17,1,,
6772,1057.88,1057.82,1057.05,327.73,1,,
6773,1057.89,1057.93,1057.08,326.17,1,,
6774,1057.91,1057.97,1057.03,325.39,1,,
6775,1057.92,1058.1,1057.06,326.17,1,,
6776,1057.91,1058.2,1057.12,326.56,1,,
6777,1057.95,1058.34,1057.12,323.44,1,,
6778,1057.99,1058.36,1057.18,323.05,1,,
6779,1057.92,1058.32,1057.19,324.61,1,,
6780,1057.99,1058.41,1057.26,324.61,1,,
6781,1058.06,1058.35,1057.19,322.27,1,,
6782,1058.1,1058.39,1057.21,321.88,1,,
6783,1058.08,1058.36,1057.22,322.66,1,,
6784,1058.02,1058.34,1057.21,321.09,1,,
6785,1057.85,1058.28,1057.19,320.7,1,,
6786,1057.76,1058.3,1057.27,320.7,1,,
6787,1057.68,1058.2,1057.21,319.92,1,,
6788,1057.83,1058.41,1057.26,320.7,1,,
6789,1057.98,1058.46,1057.22,319.14,1,,
6790,1058.17,1058.22,1057.22,320.31,1,,
6791,1057.61,1058.35,1057.23,318.75,1,,
6792,1057.42,1058.52,1057.29,318.36,1,,
6793,1057.31,1058.85,1057.1,317.19,1,,
6794,1057.68,1058.76,1057.44,317.19,1,,
6795,1057.58,1058.51,1057.34,316.8,1,,
6796,1057.67,1058.33,1057.15,316.8,1,,
6797,1057.93,1058.15,1057.08,316.02,1,,
6798,1058.01,1057.98,1057,316.8,1,,
6799,1057.95,1057.95,1056.96,315.63,1,,
6800,1057.98,1058.04,1056.86,316.02,1,,
6801,1057.98,1058.12,1057.05,314.06,1,,
6802,1058.06,1058.24,1057.11,315.63,1,,
6803,1058.03,1058.27,1057.22,314.84,1,,
6804,1058.07,1058.26,1057.22,313.67,1,,
6805,1058.09,1058.35,1057.29,313.28,1,,
6806,1058.16,1058.28,1057.27,312.5,1,,
6807,1058.22,1058.28,1057.17,311.72,1,,
6808,1058.17,1058.17,1057.1,312.89,1,,
6809,1058.07,1058.21,1057.11,311.33,1,,
6810,1057.88,1058.13,1057.08,312.11,1,,
6811,1057.82,1058.1,1057.1,311.72,1,,
6812,1057.68,1057.98,1057.07,309.77,1,,
6813,1057.74,1058.31,1057.21,308.98,1,,
6814,1057.86,1058.47,1057.28,309.77,1,,
6815,1057.87,1058.36,1057.27,309.38,1,,
6816,1057.94,1058.1,1057.24,309.77,1,,
6817,1058.29,1057.87,1057.15,309.38,1,,
6818,1057.62,1057.67,1057.09,307.81,1,,
6819,1057.48,1057.73,1057.09,308.98,1,,
6820,1057.65,1058.02,1057.07,306.64,1,,
6821,1057.59,1057.96,1057.02,306.64,1,,
6822,1057.83,1058.08,1056.96,308.59,1,,
6823,1057.81,1058.1,1056.96,305.08,1,,
6824,1057.84,1058.17,1057.05,306.25,1,,
6825,1057.79,1058.15,1057.07,303.91,1,,
6826,1057.92,1058.22,1057.16,304.69,1,,
6827,1057.92,1058.29,1057.12,303.91,1,,
6828,1057.94,1058.35,1057.22,304.69,1,,
6829,1057.93,1058.31,1057.24,303.13,1,,
6830,1058.07,1058.35,1057.29,302.73,1,,
6831,1058.04,1058.38,1057.21,303.91,1,,
6832,1058.14,1058.38,1057.21,302.73,1,,
6833,1058.11,1058.32,1057.19,301.17,1,,
6834,1058.03,1058.33,1057.22,303.13,1,,
6835,1057.93,1058.26,1057.19,300.39,1,,
6836,1057.83,1058.16,1057.19,300.39,1,,
6837,1057.72,1058.03,1057.13,300.78,1,,
6838,1057.75,1058.13,1057.23,301.56,1,,
6839,1057.92,1058.1,1057.21,300,1,,
6840,1058.04,1058.12,1057.24,300,1,,
6841,1058.14,1058.05,1057.22,300.39,1,,
6842,1058.64,1058.04,1057.17,299.22,1,,
6843,1058.06,1057.93,1057.15,297.66,1,,
6844,1058.16,1057.93,1057.23,298.44,1,,
6845,1058,1057.96,1057.14,296.88,1,,
6846,1058.07,1057.92,1056.96,298.05,1,,
6847,1058,1057.89,1056.92,297.66,1,,
6848,1057.62,1058.01,1056.95,297.27,1,,
6849,1057.58,1058.13,1057.12,295.7,1,,
6850,1057.83,1058.22,1057.18,295.7,1,,
6851,1057.94,1058.29,1057.26,294.53,1,,
6852,1057.98,1058.29,1057.26,296.09,1,,
6853,1058.02,1058.26,1057.26,293.36,1,,
6854,1058.03,1058.19,1057.14,294.92,1,,
6855,1058.13,1058.25,1057.12,292.58,1,,
6856,1058.08,1058.22,1057.09,294.14,1,,
6857,1058.08,1058.3,1057.13,292.58,1,,
6858,1058,1058.33,1057.17,291.8,1,,
6859,1057.94,1058.34,1057.29,292.97,1,,
6860,1057.89,1058.28,1057.26,292.97,1,,
6861,1057.8,1058.16,1057.25,291.8,1,,
6862,1057.7,1058.03,1057.18,290.23,1,,
6863,1057.77,1058.07,1057.18,290.63,1,,
6864,1057.89,1058.15,1057.19,291.41,1,,
6865,1057.91,1058.17,1057.15,289.45,1,,
6866,1057.91,1058.14,1057.16,289.06,1,,
6867,1057.86,1058.12,1057.18,288.67,1,,
6868,1057.9,1058.22,1057.23,289.84,1,,
6869,1057.88,1058.25,1057.25,288.28,1,,
6870,1057.81,1058.17,1057.23,287.5,1,,
6871,1057.74,1058.02,1057.07,288.28,1,,
6872,1057.71,1058.03,1057.06,286.33,1,,
6873,1057.66,1058.02,1057.02,287.11,1,,
6874,1057.75,1058.12,1057.13,287.11,1,,
